number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,user_attrs_mean_fit_time,user_attrs_mean_score_time,user_attrs_mean_test_score,user_attrs_split0_test_score,user_attrs_split1_test_score,user_attrs_split2_test_score,user_attrs_split3_test_score,user_attrs_std_fit_time,user_attrs_std_score_time,user_attrs_std_test_score,state,key
19,-2.101922446188127,2023-04-25 19:17:54.185437,2023-04-25 19:17:55.247957,0 days 00:00:01.062520,0.011418699118505592,8,194,35,9584206.759335618,25.92196941478784,0.25860804319381714,0.003488898277282715,-2.101922446188127,-2.3579718040217568,-2.0483891898463815,-2.0735576224299903,-1.9277711684543788,0.023778488145792948,0.0009416562419595055,0.15776589772879665,COMPLETE,11_3
20,-1.5607828255883405,2023-04-25 19:17:54.498079,2023-04-25 19:18:14.757558,0 days 00:00:20.259479,0.021473715336063286,37,184,39,0.0002893581165902454,7.781337959611344,5.03957998752594,0.021479427814483643,-1.5607828255883405,-1.1673572102713634,-1.0433154467838648,-1.2676620038343576,-2.764796641463776,0.3428256194441152,0.006802192625865933,0.6996651498893907,COMPLETE,11_3
21,-1.9783616003535327,2023-04-25 19:17:55.249458,2023-04-25 19:17:55.674988,0 days 00:00:00.425530,0.05975096548796008,36,3,50,0.002143336900904202,10405.123190322664,0.09868693351745605,0.0037249326705932617,-1.9783616003535327,-2.239662885543076,-1.8957604170061348,-1.9224198879559673,-1.8556032109089524,0.002519139681878999,0.0016843736416286411,0.1527255827432789,COMPLETE,11_3
22,-1.462227901377941,2023-04-25 19:17:55.322767,2023-04-25 19:17:58.653986,0 days 00:00:03.331219,0.05181181576875393,37,30,50,0.0008095180635873451,6010.220767318185,0.8231313228607178,0.005634963512420654,-1.462227901377941,-1.5683664802940962,-1.2220759846689417,-1.1627634490490928,-1.895705691499633,0.14624906682686387,0.0011995236235213778,0.29432987181509024,COMPLETE,11_3
23,-1.4378827244419317,2023-04-25 19:17:55.676287,2023-04-25 19:18:03.975752,0 days 00:00:08.299465,0.0284762482857111,36,171,20,9.33491805908978e-06,4542.137210846443,2.055054724216461,0.016029775142669678,-1.4378827244419317,-1.2165330803592778,-1.032308165868302,-0.9966367476178118,-2.506052903922335,0.12679791545308788,0.00547737874313953,0.6223286776078178,COMPLETE,11_3
24,-1.4010866576278003,2023-04-25 19:17:58.656119,2023-04-25 19:18:17.506121,0 days 00:00:18.850002,0.02945291760309041,37,169,46,1.6908951193885316e-05,9531.26755515047,4.689476430416107,0.018680214881896973,-1.4010866576278003,-1.284075712119077,-1.0527365805529818,-0.9414680968046719,-2.3260662410344706,0.3132051665484323,0.006004971335341764,0.5481504785957909,COMPLETE,11_3
25,-1.451077429455408,2023-04-25 19:18:03.321133,2023-04-25 19:18:08.118794,0 days 00:00:04.797661,0.049240681424642024,37,50,37,1.2194052716147234e-05,13990.35558407589,1.188480019569397,0.007139742374420166,-1.451077429455408,-1.5784597039595825,-1.1889393409914468,-1.1490188180127736,-1.8878918548578294,0.18886358436902675,0.0021607165618981743,0.3028980308072736,COMPLETE,11_3
26,-1.6219265520089576,2023-04-25 19:18:03.977075,2023-04-25 19:18:12.583320,0 days 00:00:08.606245,0.21687894011410516,26,206,17,3.9702632175539526e-06,0.022424467735574796,2.132403612136841,0.014950871467590332,-1.6219265520089576,-1.2203839148878826,-1.0686199859569265,-1.3347285427196653,-2.863973764471356,0.21125052087702934,0.005023989485482696,0.7232822097887838,COMPLETE,11_3
27,-1.5116107686190041,2023-04-25 19:18:08.120641,2023-04-25 19:18:19.366722,0 days 00:00:11.246081,0.1986354012969661,26,211,19,4.804563545749914e-06,36614.01291765483,2.7868732213974,0.020735323429107666,-1.5116107686190041,-1.1761114656580502,-1.0387942134914065,-1.1290239565015476,-2.7025134388250125,0.0460953654179147,0.006489178658187649,0.6893361146421992,COMPLETE,11_3
28,-1.632395749054076,2023-04-25 19:18:12.585590,2023-04-25 19:18:16.333971,0 days 00:00:03.748381,0.4178686865049429,46,74,20,2.9689232900466802e-05,2.3077541165905906,0.9242123365402222,0.007859945297241211,-1.632395749054076,-1.2224102568488815,-1.0854380711662628,-1.3561821329013013,-2.8655525352998583,0.0936730023190532,0.0022766056360640683,0.7183697561895585,COMPLETE,11_3
29,-2.101391814796483,2023-04-25 19:18:14.759257,2023-04-25 19:18:17.647058,0 days 00:00:02.887801,0.004165823566940599,8,69,20,0.01380109067156384,9462430.59859992,0.7115309834480286,0.006415009498596191,-2.101391814796483,-2.357569125452108,-2.0477349728243,-2.072914205766543,-1.927348955142982,0.10497652032981804,0.0019057310852519714,0.15780348728529955,COMPLETE,11_3
30,-1.5011506929663083,2023-04-25 19:18:16.336251,2023-04-25 19:18:32.120512,0 days 00:00:15.784261,0.182560388515107,42,226,32,0.012184632558048594,46582.00644468849,3.9169657826423645,0.024897634983062744,-1.5011506929663083,-1.1875820076473123,-1.038226806862813,-1.1008622309525355,-2.677931726402572,0.05030051064205183,0.008048516004758716,0.681481529136065,COMPLETE,11_3
31,-2.100835812233526,2023-04-25 19:18:17.508131,2023-04-25 19:18:23.271081,0 days 00:00:05.762950,0.0030859591855813126,9,148,32,0.009948901813414795,7336049.825423106,1.4263805747032166,0.010779500007629395,-2.100835812233526,-2.357146963064233,-2.0470494393102756,-2.0722399042025774,-1.9269069423570169,0.29825046978543607,0.003218335624114383,0.15784276803597505,COMPLETE,11_3
32,-1.536050317363436,2023-04-25 19:18:17.648695,2023-04-25 19:18:36.672695,0 days 00:00:19.024000,0.0037551227139612114,43,226,32,13.79343408263181,0.0039818095946444025,4.730412006378174,0.02135699987411499,-1.536050317363436,-1.510514566010546,-1.3200120116031362,-1.150815394344377,-2.1628592974956837,0.26236329091576804,0.006558442566814639,0.38360789474438156,COMPLETE,11_3
33,-1.450200858559116,2023-04-25 19:18:19.368386,2023-04-25 19:18:44.981931,0 days 00:00:25.613545,0.004097968771319763,42,310,32,7.96183261921916,1216.3479899972929,6.3666017055511475,0.032044053077697754,-1.450200858559116,-1.4672463228563377,-1.2235422127054227,-1.0285185292499304,-2.0814963694247735,0.30559558359412864,0.011659110160007277,0.3962368920494689,COMPLETE,11_3
34,-1.5292930015687296,2023-04-25 19:18:23.272455,2023-04-25 19:18:54.076950,0 days 00:00:30.804495,0.03163694074840093,42,297,40,4.2855204947795214e-05,2393.1798783515496,7.6601868867874146,0.03594082593917847,-1.5292930015687296,-1.167580207135208,-1.0270566238192091,-1.1704155196054054,-2.752119655715096,0.2235460894123716,0.014788206563779846,0.7083741239526962,COMPLETE,11_3
35,-1.5364700621509213,2023-04-25 19:18:32.122513,2023-04-25 19:18:58.115969,0 days 00:00:25.993456,0.030572792049503604,35,304,40,3.985254919288685,1938.6882879930529,6.458196699619293,0.03597617149353027,-1.5364700621509213,-1.1652582990833602,-1.025927328776751,-1.1897666726057576,-2.764927948137817,0.10564831666433128,0.011081252153587798,0.7119979061778191,COMPLETE,11_3
36,-1.5585484824021085,2023-04-25 19:18:36.674428,2023-04-25 19:19:09.623162,0 days 00:00:32.948734,0.036527827729654426,35,313,40,3.675465479345007e-05,1445.7083188426898,8.19100034236908,0.0414658784866333,-1.5585484824021085,-1.1680102678649293,-1.0314425989314615,-1.243631836026263,-2.7911092267857804,0.30845753932813963,0.017568962670203168,0.7156708727067735,COMPLETE,11_3
37,-1.5238902526857132,2023-04-25 19:18:44.983733,2023-04-25 19:19:03.712563,0 days 00:00:18.728830,0.024096158908481026,40,314,23,1.553989668796273,1815.663662346255,4.64691948890686,0.03104722499847412,-1.5238902526857132,-1.1678595683294302,-1.0240971663344838,-1.1671747657404374,-2.7364295103385015,0.0895343056988388,0.014611691384782109,0.7025041578779927,COMPLETE,11_3
38,-1.4536879017254787,2023-04-25 19:18:54.079554,2023-04-25 19:19:04.388964,0 days 00:00:10.309410,0.008755484091631315,4,326,23,8.850509879212531,772.5499851931057,2.5491583943367004,0.023422300815582275,-1.4536879017254787,-1.2349057750143553,-1.0511263070137529,-1.0091171596927098,-2.5196023651810973,0.03833536185242093,0.005391464389195139,0.6212363166663182,COMPLETE,11_3
39,-1.4429063152796866,2023-04-25 19:18:58.117561,2023-04-25 19:19:07.993855,0 days 00:00:09.876294,0.008128682500344741,4,359,24,39.63394839088676,1106.0561705213947,2.437646210193634,0.027077198028564453,-1.4429063152796866,-1.2395231852340851,-1.0542896150859802,-0.992834327677472,-2.484978133121209,0.07559553696019426,0.011224094337121324,0.6084542104423993,COMPLETE,11_3
40,-1.9238948850095,2023-04-25 19:19:03.714259,2023-04-25 19:19:10.788291,0 days 00:00:07.074032,0.007980354701057025,34,153,46,39.82502600936089,90484.53522940501,1.7498527765274048,0.014269828796386719,-1.9238948850095,-2.20774641355819,-1.8268624772868025,-1.852894793331577,-1.8080758558614296,0.17857198102411323,0.003886176577830976,0.16465269428327517,COMPLETE,11_3
41,-2.0682028083107356,2023-04-25 19:19:04.390631,2023-04-25 19:19:10.286992,0 days 00:00:05.896361,0.0012543154066006795,21,162,13,68.18844014318933,88675.26792513965,1.4520477652549744,0.017302215099334717,-2.0682028083107356,-2.3308573212667545,-2.006998350708042,-2.032555080069496,-1.9024004811986495,0.13356689744610414,0.005426856836794211,0.15929104730896518,COMPLETE,11_3
42,-2.0857351243840156,2023-04-25 19:19:07.995906,2023-04-25 19:19:20.081079,0 days 00:00:12.085173,0.0008714711211766453,45,401,28,82.49482348945791,358773.6658543441,2.992526412010193,0.0242002010345459,-2.0857351243840156,-2.3454552817654863,-2.0284524885636723,-2.0539149165168595,-1.915117810690044,0.13473171264867861,0.010335142843147344,0.15879125753456813,COMPLETE,11_3
43,-2.005018824927844,2023-04-25 19:19:09.625020,2023-04-25 19:19:24.877799,0 days 00:00:15.252779,0.0010183872464943368,45,397,13,78.27642977915093,53700.56460919062,3.774508237838745,0.02939528226852417,-2.005018824927844,-2.2764139194668416,-1.9293235005105676,-1.95468060944099,-1.8596572702929761,0.37530167365260947,0.011015507549145362,0.16050622805886286,COMPLETE,11_3
44,-1.474088041636331,2023-04-25 19:19:10.288709,2023-04-25 19:19:19.225909,0 days 00:00:08.937200,0.0073324194506699195,3,418,29,57.91803080187822,280.35796639565444,2.2029320001602173,0.02523982524871826,-1.474088041636331,-1.2566718174731089,-1.056331741965639,-1.0416934582395907,-2.5416551488669854,0.1560120824854616,0.010506882096683713,0.6221846077804419,COMPLETE,11_3
45,-1.4620959291303186,2023-04-25 19:19:10.790444,2023-04-25 19:19:19.156564,0 days 00:00:08.366120,0.004268729759654544,3,392,28,0.31752821275487125,269.6654586148381,2.0601852536201477,0.025184333324432373,-1.4620959291303186,-1.3710889379016244,-1.174467417189444,-0.9907911673643006,-2.312036194065905,0.07403589756731739,0.009492980869759379,0.5088071996729014,COMPLETE,11_3
46,-2.0760208055963414,2023-04-25 19:19:19.158769,2023-04-25 19:19:31.851442,0 days 00:00:12.692673,0.0008509135398968835,5,394,25,8.344930150222664e-07,208629.81481242843,3.139492094516754,0.02862870693206787,-2.0760208055963414,-2.3376909261386376,-2.016496571912588,-2.042103393428429,-1.9077923309057112,0.8490718082304514,0.016173521017445604,0.1592683246326478,COMPLETE,11_3
47,-1.3917051791249913,2023-04-25 19:19:19.227766,2023-04-25 19:19:32.992986,0 days 00:00:13.765220,0.013865492808117665,45,272,24,1.0007880802481207e-06,11779.84246403113,3.4132000207901,0.023333609104156494,-1.3917051791249913,-1.3929387149529289,-1.0922125580030007,-0.9774703608280414,-2.1041990827159944,1.1575088811826224,0.007508686857338191,0.4384448081175702,COMPLETE,11_3
48,-1.4712691935717284,2023-04-25 19:19:20.082756,2023-04-25 19:19:27.476520,0 days 00:00:07.393764,0.09250371426684476,40,123,25,0.41186668453010966,12868.591449029664,1.8303059935569763,0.013741374015808105,-1.4712691935717284,-1.1920039928513744,-1.0346842301990966,-1.045834628895364,-2.612553922341079,0.13826377661215816,0.005008465136200998,0.6618385157120957,COMPLETE,11_3
49,-2.0682657192776315,2023-04-25 19:19:24.879733,2023-04-25 19:19:31.350758,0 days 00:00:06.471025,0.0003460408589489764,11,111,25,0.5841097568624843,6415.070924331955,1.6008662581443787,0.012147724628448486,-2.0682657192776315,-2.3248252790312756,-2.007460535779713,-2.0328063235457385,-1.9079707387537976,0.1800812017213636,0.00529377493497085,0.15529965193779932,COMPLETE,11_3
0,-2.3916458823430236,2023-04-25 19:19:37.203886,2023-04-25 19:19:38.298265,0 days 00:00:01.094379,0.11709340893292194,45,191,13,6370656.863965633,3242728.063807656,0.26869142055511475,0.0039101243019104,-2.3916458823430236,-2.3825698367655668,-2.2528976183382796,-2.5394701919252234,,0.05457079068841181,0.0014501452282330435,0.11716865603494854,COMPLETE,11_1
1,-2.390945131018565,2023-04-25 19:19:37.206874,2023-04-25 19:19:48.346484,0 days 00:00:11.139610,0.0001981270353223069,18,383,50,0.7395502231062243,1191593.8477851797,2.770425021648407,0.013613283634185791,-2.390945131018565,-2.3819088239642108,-2.252201189020562,-2.538725380070923,,0.3655252269073082,0.008249259686463388,0.11714739760419024,COMPLETE,11_1
2,-1.3384012483053758,2023-04-25 19:19:37.208100,2023-04-25 19:19:40.734517,0 days 00:00:03.526417,0.2106715815736868,29,176,10,52.05568537163751,1.3714888929223987,0.8756107091903687,0.005267024040222168,-1.3384012483053758,-1.654446032451138,-1.287996758054913,-1.0727609544100765,,0.1070442994699298,0.0015926236922028528,0.24013168884588548,COMPLETE,11_1
3,-2.3915195668684412,2023-04-25 19:19:37.209915,2023-04-25 19:19:57.501294,0 days 00:00:20.291379,1.6895492004519947e-07,42,486,16,12.525003148470715,511.29976041857947,5.0537720918655396,0.018198907375335693,-2.3915195668684412,-2.38244367931248,-2.25277205400015,-2.539342967292694,,0.26473642034950556,0.010606013560607315,0.11716797311986764,COMPLETE,11_1
4,-2.3557874654802218,2023-04-25 19:19:38.299456,2023-04-25 19:19:43.716377,0 days 00:00:05.416921,0.00010425706946755031,11,190,12,0.00011558802450677749,0.00019878519695497933,1.3465512990951538,0.006730496883392334,-2.3557874654802218,-2.3448109788556497,-2.2162192936168714,-2.5063321239681438,,0.06430359178911643,0.0037710063949308943,0.11869211158166348,COMPLETE,11_1
5,-2.391638868474464,2023-04-25 19:19:40.736189,2023-04-25 19:19:47.455576,0 days 00:00:06.719387,1.7448612947733608e-07,25,249,49,125.63572747395361,60343.83286572855,1.6665388345718384,0.012518465518951416,-2.391638868474464,-2.382563198736729,-2.252890601461293,-2.5394628052253694,,0.18691303771078024,0.009239915335713004,0.11716849072579524,COMPLETE,11_1
6,-2.3914672006867175,2023-04-25 19:19:43.717704,2023-04-25 19:19:54.952339,0 days 00:00:11.234635,7.175438848900327e-07,12,495,42,952.591784234495,12977.039508052536,2.7892547845840454,0.018352508544921875,-2.3914672006867175,-2.3823999913126293,-2.2527175675194804,-2.5392840432280432,,0.36158168597293133,0.011051382913874731,0.11716582825033857,COMPLETE,11_1
7,-2.3462829858488607,2023-04-25 19:19:47.457509,2023-04-25 19:19:58.617727,0 days 00:00:11.160218,7.884403120318696e-05,17,317,13,1.5306567674079704e-06,3.251782641820201e-05,2.7787179946899414,0.01055079698562622,-2.3462829858488607,-2.335013004710331,-2.2063410617138115,-2.49749489112244,,0.15981136069622395,0.006461832955864132,0.1191298939560632,COMPLETE,11_1
8,-2.355582180236904,2023-04-25 19:19:48.347778,2023-04-25 19:19:57.809647,0 days 00:00:09.461869,0.00012971796829651044,18,149,24,0.059398456785521005,0.41918693754836633,2.357301115989685,0.007466614246368408,-2.355582180236904,-2.345970960257624,-2.215208210771045,-2.5055673696820424,,0.0721237205210375,0.004261380195677195,0.11873329202598858,COMPLETE,11_1
9,-2.3916458823430236,2023-04-25 19:19:54.953984,2023-04-25 19:19:55.206507,0 days 00:00:00.252523,1.0421384983068394e-07,19,30,8,476882.20628691337,0.0002852849329650995,0.06011021137237549,0.002254486083984375,-2.3916458823430236,-2.3825698367655668,-2.2528976183382796,-2.5394701919252234,,0.011292563513470225,0.0011292175697063564,0.11716865603494854,COMPLETE,11_1
10,-2.386972592828586,2023-04-25 19:19:55.207540,2023-04-25 19:19:58.874731,0 days 00:00:03.667191,1.3217220160866985e-05,28,239,7,1093.3549277096704,0.00015553819950273845,0.9086742401123047,0.007494807243347168,-2.386972592828586,-2.3778847446493723,-2.24820267711519,-2.5348303567211943,,0.05743886493733212,0.0044073508477655505,0.11719157653880775,COMPLETE,11_1
11,-2.3904402280514194,2023-04-25 19:19:57.502494,2023-04-25 19:20:03.540135,0 days 00:00:06.037641,9.178680691473267e-06,19,89,35,6.295264784658217e-07,630.722870128517,1.5028249621391296,0.00600743293762207,-2.3904402280514194,-2.381372927617428,-2.2516816928521055,-2.5382660636847256,,0.16449806964660307,0.004125504027968468,0.11717312648172186,COMPLETE,11_1
12,-2.391065745182271,2023-04-25 19:19:57.811375,2023-04-25 19:20:11.531825,0 days 00:00:13.720450,2.3533990823652055e-06,46,129,47,0.7416121098613864,7.4970882767852505,3.4206408262252808,0.008673667907714844,-2.391065745182271,-2.3819847832300396,-2.252303695875694,-2.5389087564410806,,0.0690617158039787,0.0028445595178350483,0.11718208932513438,COMPLETE,11_1
13,-1.4727434434274684,2023-04-25 19:19:58.619087,2023-04-25 19:20:01.884298,0 days 00:00:03.265211,0.6846624832276486,33,43,32,0.008353236394022282,1.7482295023761837e-07,0.8094018697738647,0.003423452377319336,-1.4727434434274684,-1.6593187898184873,-1.5467210567810323,-1.2121904836828852,,0.051934123698425864,0.0018366391594263835,0.18988671358653164,COMPLETE,11_1
14,-1.3045890260324742,2023-04-25 19:19:58.876097,2023-04-25 19:20:00.936182,0 days 00:00:02.060085,0.016670949521663293,1,366,23,4.100133383790365e-07,2.3036681577327057e-07,0.5027367472648621,0.00806659460067749,-1.3045890260324742,-1.5323289632961115,-1.0304119908497553,-1.351026123951556,,0.03343676611720858,0.004750632613519773,0.20752102681381282,COMPLETE,11_1
15,-1.4178444354260602,2023-04-25 19:20:00.937651,2023-04-25 19:20:19.786169,0 days 00:00:18.848518,0.0801213834101243,-1,369,27,1.0540873041906439e-07,2.1395646891413166e-07,4.691023528575897,0.01729947328567505,-1.4178444354260602,-1.6499250151067937,-1.4179827557520475,-1.1856255354193397,,0.16656303595717312,0.010252903384650885,0.1895494940798569,COMPLETE,11_1
16,-1.3414168970552884,2023-04-25 19:20:01.885641,2023-04-25 19:20:21.696411,0 days 00:00:19.810770,0.013625637317306035,35,367,22,1.384921692360702e-07,1.8406590156107652,4.931202173233032,0.017670631408691406,-1.3414168970552884,-1.6451505128976878,-1.2751382689354283,-1.1039619093327497,,0.10361764294793255,0.010746966009761903,0.22585529078922778,COMPLETE,11_1
17,-1.3119940990877101,2023-04-25 19:20:03.541924,2023-04-25 19:20:24.052783,0 days 00:00:20.510859,0.01115540553569428,-1,354,23,0.0006420749219076242,0.36142680587049875,5.108105003833771,0.015320777893066406,-1.3119940990877101,-1.5899634300967682,-1.2334365015054658,-1.1125823656608964,,0.35898493924096686,0.008855824408706069,0.20265182337184778,COMPLETE,11_1
18,-1.3252830433262908,2023-04-25 19:20:11.533035,2023-04-25 19:20:35.352252,0 days 00:00:23.819217,0.010783149175218136,-1,392,23,0.0001592514365509196,0.07502134304876121,5.926962196826935,0.023589789867401123,-1.3252830433262908,-1.6123439030790994,-1.2504122873406776,-1.1130929395590952,,0.6627224444358274,0.015831042962879883,0.2105818981145753,COMPLETE,11_1
19,-1.24371855146807,2023-04-25 19:20:19.787495,2023-04-25 19:20:28.095594,0 days 00:00:08.308099,0.007645722687304839,4,316,20,0.0001505329032094012,0.09846348673049278,2.060809016227722,0.012246847152709961,-1.24371855146807,-1.4931855033861388,-1.0503545629207471,-1.187615588097324,,0.09675450388973793,0.006629947583662672,0.18508640744726096,COMPLETE,11_1
